Date,Value
2008-06-21,375750.0
2008-06-14,372750.0
2008-06-07,370000.0
2008-05-31,366000.0
2008-05-24,368000.0
2008-05-17,368250.0
2008-05-10,363750.0
2008-05-03,363500.0
2008-04-26,359500.0
2008-04-19,363750.0
2008-04-12,368500.0
2008-04-05,369500.0
2008-03-29,368000.0
2008-03-22,357500.0
2008-03-15,354000.0
2008-03-08,346500.0
2008-03-01,345500.0
2008-02-23,346750.0
2008-02-16,349750.0
2008-02-09,345250.0
2008-02-02,339750.0
2008-01-26,338750.0
2008-01-19,337250.0
2008-01-12,345750.0
2008-01-05,352750.0
2007-12-29,349250.0
2007-12-22,345250.0
2007-12-15,344500.0
2007-12-08,340000.0
2007-12-01,340250.0
2007-11-24,336000.0
2007-11-17,330000.0
2007-11-10,330500.0
2007-11-03,331000.0
2007-10-27,328250.0
2007-10-20,325500.0
2007-10-13,317500.0
2007-10-06,312000.0
2007-09-29,313250.0
2007-09-22,312500.0
2007-09-15,319250.0
2007-09-08,321250.0
2007-09-01,320000.0
2007-08-25,320000.0
2007-08-18,314000.0
2007-08-11,311250.0
2007-08-04,311500.0
2007-07-28,313250.0
2007-07-21,316250.0
2007-07-14,317000.0
2007-07-07,317750.0
2007-06-30,315750.0
2007-06-23,314750.0
2007-06-16,314000.0
2007-06-09,311500.0
2007-06-02,307500.0
2007-05-26,304250.0
2007-05-19,302000.0
2007-05-12,304750.0
2007-05-05,312250.0
2007-04-28,320250.0
2007-04-21,321750.0
2007-04-14,317250.0
2007-04-07,312750.0
2007-03-31,306750.0
2007-03-24,310000.0
2007-03-17,314750.0
2007-03-10,317750.0
2007-03-03,325250.0
2007-02-24,322750.0
2007-02-17,319250.0
2007-02-10,322750.0
2007-02-03,312250.0
2007-01-27,317250.0
2007-01-20,325500.0
2007-01-13,322500.0
2007-01-06,328000.0
2006-12-30,323250.0
2006-12-23,319750.0
2006-12-16,326250.0
2006-12-09,328250.0
2006-12-02,328250.0
2006-11-25,326250.0
2006-11-18,321000.0
2006-11-11,317750.0
2006-11-04,316250.0
2006-10-28,315500.0
2006-10-21,310750.0
2006-10-14,312250.0
2006-10-07,317000.0
2006-09-30,316500.0
2006-09-23,318000.0
2006-09-16,316750.0
2006-09-09,314500.0
2006-09-02,313500.0
2006-08-26,314250.0
2006-08-19,313500.0
2006-08-12,311250.0
2006-08-05,313250.0
2006-07-29,319500.0
2006-07-22,320750.0
2006-07-15,321500.0
2006-07-08,319000.0
2006-07-01,307750.0
2006-06-24,305500.0
2006-06-17,310750.0
2006-06-10,313500.0
2006-06-03,322750.0
2006-05-27,332750.0
2006-05-20,330500.0
2006-05-13,327750.0
2006-05-06,318750.0
2006-04-29,306750.0
2006-04-22,299250.0
2006-04-15,296000.0
2006-04-08,297000.0
2006-04-01,299000.0
2006-03-25,301750.0
2006-03-18,301250.0
2006-03-11,296250.0
2006-03-04,294000.0
2006-02-25,290750.0
2006-02-18,288000.0
2006-02-11,289750.0
2006-02-04,286500.0
2006-01-28,295750.0
2006-01-21,300750.0
2006-01-14,308250.0
2006-01-07,315000.0
2005-12-31,315250.0
